case_sfid,account_sfid,case_number,case_contact_name,case_product,case_status,case_resolution,case_details,case_closure,case_priority,case_severity,case_reason,case_type,case_category,case_created_date,case_closed_date
6908846279bb4c2c38fc5954449145da5fc1c26ecba770b4d98d28b7adfdb734,be0e18cac708ab7594d81a270e4d4efca2f224e1281f0d2bfafdb7ce2b4ea768,69857,Contact_1ccbf565,GVD,Waiting On Customer,Done,Full,Undefined,Normal,Medium,Other,License Activation,Licensing,2025-01-08,
fd01ad06fd6406caa9bb2edaa72dda38a785ba276c63dd30a0a14f885c6920da,,69784,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-07,2025-01-07
47fec336966faf6c80b8da5a6cca8f0f4e54231475d10722eae724cb44cdd747,,69778,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-07,2025-01-07
83669eb5aace731153936e26c74ae3c212e838cf7e5f020f821c482d8430269f,53d09b7d8edd23e0421c7c0c8618aeef76e44a7277f4658753632669371cda9c,69777,Contact_24faf233,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-07,2025-01-07
2decd4efd6e1d61523effe5e1544874ba133dc12e133d8531b15b07236787708,,69786,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-07,2025-01-07
70f39e8630068b6b2647f87e26a08e52823823a922d171d918f70c73ed6bd20c,1a3013ea794b3a7cedef8bbb76694dee8a87e87b2981beeaa0bf26eae295cc99,69798,Contact_cb9c5d58,GVD,Duplicate,Undefined,Full,Undefined,Normal,Undefined,Other,License Activation,Licensing,2025-01-07,2025-01-07
5621e604156fcfb2fc49cb1a1ad05cd38019c869dbea115cf0af8d09f990f9f8,5f876c284318cd39dec91d425b4bc4cd309d8fa25735cc5663e7733e9f22bcaf,69792,Contact_a97ae305,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-07,2025-01-07
41478aebad8ff70bc9c4503377ba8d280f43c11e40ee09208c077ed78767a8ac,be0e18cac708ab7594d81a270e4d4efca2f224e1281f0d2bfafdb7ce2b4ea768,69782,Contact_1ccbf565,GVD,Closed,Fixed,Offline,Undefined,Normal,Medium,Other,License Issue,Licensing,2025-01-07,2025-01-07
eca05989c466cb671c0a6f08b3ff04e3adbe2f0f4a9888e2950d848afde68697,520dd314ed280f77cd531df933c00531ffec166110e608d0b1581669ee20e69b,69810,Contact_7e020d56,Esko,Closed,Done,Report,Undefined,Normal,Low,Other,Software Question,Software,2025-01-07,2025-01-07
9224e1d7689b80bdadadce1500b8e0006891f491d5ff6be4ba0bf1f0da1f2b88,3ba38952836875663935d6542c37af42d14bb807f8c1c1670d8aa1ce3bfa8053,69818,Contact_5def9f24,Verify,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Software Question,Software,2025-01-07,2025-01-07
8be5e78d4660609b33607f1d689a4b9e48687edf5eca5b249c46dd0fa7187899,a74ab7a53e2df9a04378dff2350ba636802a2ac4e87da42ae2ff7de70817885a,69803,Contact_b9303a68,Esko,Closed,Done,Report,Undefined,Normal,Low,Other,Software Question,Software,2025-01-07,2025-01-07
7d6b1fee53c079e397cbb6a48a78c2435674569598e54317c7eeb592160f84b3,9e9c48ada166e14928c84e860cbd69c48ca3a37f9c5fe4f55738f3d11e53682a,69793,Contact_6883664c,Verify Enterprise,Closed,Done,Trial,Undefined,Normal,Low,Other,License Activation,Licensing,2025-01-07,2025-01-08
c05ff8a7976131b5364541791dfde4b6076b9902feef2ede4c4fba6c43f08ca7,f362319dabdcbf7ce87cdc763c433dc5fa590d359e4aaf9544061c562e0c45ae,69775,Contact_196c6a9d,GVW,Closed,Cancelled,Modification,Undefined,Normal,Medium,Other,License Activation,Licensing,2025-01-07,2025-01-07
a437b5c19cfd3de555773e2e4980ee5b1da1836c6b553c01a317380c376ef0d7,60ae52c1f2d467ce5cef2a8ae9a4bd5877c1b3d2b5dde61a50b0fc3fa5f12aa7,69779,Contact_31bead23,Verify,Closed,Fixed,Module Affected: Graphics,Undefined,not_priority,Medium,Other,Software Performance,Software,2025-01-07,2025-01-08
c77d20bc835c9ad95bbc446a137b5abf90415fca6662af6a1ad0763a138c85ce,60ae52c1f2d467ce5cef2a8ae9a4bd5877c1b3d2b5dde61a50b0fc3fa5f12aa7,69791,Contact_07b5ae43,Verify,Waiting On Customer,Undefined,Module Affected: Text,Undefined,Urgent,Medium,Other,Inspection Results,Software,2025-01-07,
1b7350bf7a3949a72fdf845fa18ac919aa8fc60d4ba5dea3ae28268a3e45fdd6,69a28f1503dc57ff16d04dd7fec39e4e0b3a1f87b4d74483e38056564d7bedbb,69788,Contact_213b14c3,GVW,Waiting On Customer,Undefined,Undefined,Undefined,Normal,Medium,Other,User Access Issue,Licensing,2025-01-07,
3290879ad37a3f7b0b88c3c173d6a82b0dff9347479a375401e3789a3d830196,4b0a1afc6f32e487e034c8fb4ea05a9d895a65ecc64edbd3a688a71ae02ac8b2,69813,Contact_bc913894,GVD,Remote Session Scheduled,Undefined,Module Affected: Graphics,Undefined,Normal,Medium,Other,Inspection Results,Software,2025-01-07,
a1ffd36e4adfb22812426d713b374b24821455648acb1e78810053c7a77c4e2c,f5eb56016f5545a5af1f6dc298c8db060895bd6f8104c326263a02cec7cd4f37,69804,Contact_376ec509,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2025-01-07,2025-01-07
cd8bb7514492d9f856c8e521bd3fd84168e915116654e46b4e2432729d928c16,1f6e4aeb836642a07eea6bb5da7ccb3dd5023c23f2ad3c631cf3c89d59dc6fc2,69802,Contact_2643a5b9,GVD,Waiting On Customer,Undefined,Online,Undefined,Normal,Medium,Other,License Issue,Licensing,2025-01-07,
ac9968a70206ee7e2c47004ab3e3c2a6e38bfacb0031692c3de7bbf402adf16d,df93e031a78216e12fe28a917b01ef6c9e52b4a6fa62340f77ac901d250faeba,69805,Contact_031796a3,GVD,Remote Session Scheduled,Undefined,Database,Undefined,Normal,Medium,Other,Software Performance,Software,2025-01-07,
09e7c9fb1f284b14a0e837a5fcdf247568afbb665e6ec8bce00d813e01b25a81,37ae831e4c4daee087b804b683ecb6e6bb1d066ca08eb856a1235f11c7d65df8,69773,Contact_f02dfb7d,GVW,Closed,Undefined,Undefined,Undefined,Normal,Medium,Other,Undefined,Licensing,2025-01-07,2025-01-07
47d8e02bbdeed181738ef675e56ee76e2bb03f18554b07d006b2d6cb3fb2b879,67be5e5fffc7747def4453e598cf431e687639b1dfba6743a55208b7f1494d50,69774,Contact_f02dfb7d,GVW,Closed,Undefined,Undefined,Undefined,Normal,Medium,Other,Undefined,Licensing,2025-01-07,2025-01-07
4a1b9c8aa6393dcbbd69c672042c7811f138b96a034193a2f4bd6038ead0a47f,6bad06c3c7f2472ded28a5f783103f751ad31b801378377158ede6f6ce3bff4b,69783,Contact_f0d28adc,GVW,Closed,Fixed,Module Affected: Text,Undefined,Normal,Medium,Other,Software Performance,Software,2025-01-07,2025-01-07
2e3e6ca078b0ed307bdc59ccdc61ae446201e24ac3240872cde6111b12d21408,bb2d43b257c3c00bf1bc1734990250cdd512b9c28c4d63e4ae6db98320022013,69796,Contact_edf7784e,Verify Enterprise,Closed,Done,Modification,Undefined,Normal,Low,Other,License Activation,Licensing,2025-01-07,2025-01-07
fc1783bf9b33eb6ed823dc8e0b4dd8c13f8b3aa365bfa094e80c4055e52efceb,9e5008db7938fb724556592a547b1121e14629f3f7870dd148c1561e6a8bc4b0,69785,Contact_0e383f60,GVD,Waiting On Customer,Undefined,Database,Undefined,Normal,Medium,Other,Software Question,Software,2025-01-07,
2c69777a1670ac88e18e9089b31435517a4785adcf738adf57f6c4a6c42297ac,bb2d43b257c3c00bf1bc1734990250cdd512b9c28c4d63e4ae6db98320022013,69799,Contact_edf7784e,Verify Enterprise,Closed,Done,Modification,Undefined,Normal,Low,Other,License Activation,Licensing,2025-01-07,2025-01-07
2996f1c0017509ea5cb324c3106b19fe44ecc8dd16cea5af153abd8f79ce9922,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,69816,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2025-01-07,2025-01-07
a4bd0e0488f2438c769fb5f6968e032c42b197fd3df2954fd444f5dd72ea77ec,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,69789,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2025-01-07,2025-01-07
e0a44b2cdee448912a7dd344bbed34724ac9b175697734087a1faaaebc4c4703,a30346606cb855c36aba619c8e02f886b17406bb5b3f66b6483fe14cc41348bf,69808,Contact_76df6d9c,Esko,Closed,Done,Report,Undefined,Normal,Low,Other,Software Question,Software,2025-01-07,2025-01-07
dcaa50ab0243c1ec40dceb6254b3945338cc4e860ff0894ccd00f0802c7c93f6,59a03dbe5da9f4596a41f81dec6af8d318f669aa55d5b69a2ecf9ec3e7a78c30,69807,Contact_734c2c53,GVD,Closed,Done,Modification,Undefined,Normal,Medium,Other,License Activation,Licensing,2025-01-07,2025-01-07
b701662e47bf4e5036879a6016ac235c902f08402ca74a602bbd9e1920f16453,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,69776,Contact_1d2f456b,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-07,2025-01-07
240d195520f96e183eeb28750b2cd522fbaca82461d101be71476420a1ed6197,3d9b05e9bdba3c6d1913833f2369de2416f8d5925b68696345f7810c778e170e,69811,Contact_dd892938,Esko,Closed,Done,Report,Undefined,Normal,Low,Other,Software Question,Software,2025-01-07,2025-01-07
0a4b4ffedcb9af2377acb1d3ead64054eeb9376c429720679fcf367e46b2b1f1,1875ab7112ae017c806b5b1c9c700f987dcefb9dee5e037eacdb9adb69579314,69787,Contact_45957d7b,GVD,Waiting On Customer,Undefined,Module Affected: Text,Undefined,Urgent,Medium,Other,Inspection Results,Software,2025-01-07,
23e60debbb6ea4504724846d6e9c9ffd6163bd26c1d0f5496daa8dc83dae9a3f,968eed88526b4ec2179d7ad335bec28b7c83aa7f0299b687cf1a53a8d4f463bc,69815,Contact_25482fa9,Verify Enterprise,Duplicate,Undefined,Trial,Undefined,Normal,Medium,Other,License Activation,Licensing,2025-01-07,2025-01-07
bd49b305e88abd05a70d87cb11d9ff948ef5dbd9d7af1fad7c73fdc39ce486d6,7b630672cf0c1d086382db8dc3f2a342a4f696308cb1d11ed135b87ded330ddb,69780,Contact_01ba61d6,Verify,Closed,Fixed,Undefined,Undefined,Normal,Medium,Other,User Access Issue,Licensing,2025-01-07,2025-01-07
8a2a2b41ba7334538ac65b8b1a9f68340184e6f1869fba1c7e838978a7ac36ee,87e00694be7ab024afbfab237a33216c128699f825e73750187d054f1cf12ec1,69794,Contact_6883664c,Verify Enterprise,Closed,Done,Trial,Undefined,Normal,Low,Other,License Activation,Licensing,2025-01-07,2025-01-08
09b06ec1ec1628e8561c3825888064ceaa6bfaf22841e66ad2168ab511fd78b3,c29d20d86a118742713cf1e8ac400899818c854993b0189ff4d3d4cd623541e4,69806,Contact_2bd0cfe2,GVD,Duplicate,Undefined,Other,Undefined,Normal,Undefined,Other,Software Question,Software,2025-01-07,2025-01-07
2fd1cd06ca9b4c3d3acb1ee960dc77d4ef01c96497f50180455effca3386a302,48a5c2ff83657d99d8affb23e6e78cb300a66e2e953b446322360079d0f8606a,69781,Contact_e9bb8fcc,Verify,Sent_To_Dev,Undefined,Module Affected: Text,Undefined,Urgent,Medium,Other,Software Performance,Software,2025-01-07,
9f541fe61ba33052a6c0f021d2169627e7f26c4f52816138a98d247872256ee0,ca838128fe9f635dc8f86b63a1d2d71ca6f72b0c587f2ef3f7068632297b17fe,69790,Contact_dbca34e9,Scan-TVS CS  Workstation License,Closed,Known Issue,Database,Undefined,Normal,Medium,Other,Software Performance,Software,2025-01-07,2025-01-07
3f5a96958c9af728127cbcdf6405a822b9e02d33ed06feed9a352299bed078e8,5f876c284318cd39dec91d425b4bc4cd309d8fa25735cc5663e7733e9f22bcaf,69797,Contact_d7d64651,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-07,2025-01-07
262b12f95c388aad8c175ec29718f555fd711b6a6813b634c38a1f081db087ea,f362319dabdcbf7ce87cdc763c433dc5fa590d359e4aaf9544061c562e0c45ae,69809,Contact_196c6a9d,GVW,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2025-01-07,2025-01-07
93e4ffc9056fe32cba69991be70bc1ba423972557003fdcad9cb65d0cdd0524d,2dfe9bd244b9780974216608e7ff380951b99c8196608c4bf87c7b5de0082514,69800,Contact_4e15aa20,Verify Enterprise,Closed,Done,Modification,Undefined,Normal,Low,Other,License Activation,Licensing,2025-01-07,2025-01-07
e4848e24e42e65454ad1080e05e641e0b0355915937ce5358067ae944a65b34c,c29d20d86a118742713cf1e8ac400899818c854993b0189ff4d3d4cd623541e4,69795,Contact_2bd0cfe2,GVD,Duplicate,Undefined,Other,Undefined,Normal,Undefined,Other,Software Question,Software,2025-01-07,2025-01-07
2563442487e4c36f03639404b6ce0eab52beb6a76b5cb7e5e5a4b26f21d0044f,2119bc0b61843045abfe642d65d47db22cca9fa0f8c8ae34587b8a861826750f,69812,Contact_dd892938,Esko,Closed,Done,Report,Undefined,Normal,Low,Other,Software Question,Software,2025-01-07,2025-01-07
d2f75290c8073425337bc5814d154f4e8fd3806251a64dc4fb28a2a0abc9e354,968eed88526b4ec2179d7ad335bec28b7c83aa7f0299b687cf1a53a8d4f463bc,69814,Contact_e2737240,Verify Enterprise,Closed,Done,Trial,Undefined,Normal,Low,Other,License Activation,Licensing,2025-01-07,2025-01-07
4622b6f26cbd7185d281b3dd7cd01c0f0f116530dea65e909dfbbded8b75b6c6,c93c8549e6eb3ff2726eee9a2740f36e4f876bd23bbb06bead0f17063061f5af,69801,Contact_7f67e09c,Esko,Closed,Done,Report,Undefined,Normal,Low,Other,Software Question,Software,2025-01-07,2025-01-07
bcb8de016669b35ce9878df5ee1a3b9f08fe15587c41fb65c534caeb0e4df82f,b3898a2159690c8282bbf63351833882515b18ad44408f1bd5f8886ffc07e6a8,69817,Contact_1ccbf565,GVD,Closed,Fixed,Online,Undefined,Normal,Medium,Other,License Issue,Licensing,2025-01-07,2025-01-08
38ef12844994ed9876ed40669b004f21084379fe56933c7b5b19d40640025b6e,1a179a8a319d12ad422050acbdc3866347a5e629d56090732f873db22ff86c08,69722,Contact_af3c5772,Print Inspection,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2025-01-06,2025-01-06
e8a25c28917a12d4af4cd5fdf4309121be71df6c52562cd78f0f41238aee0ab5,,69729,Contact_f02dfb7d,Other,New,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-06,
edd435b5e1d54a7ef86695a4ce234dbda09316627654c3717469b625f39291f0,53d09b7d8edd23e0421c7c0c8618aeef76e44a7277f4658753632669371cda9c,69725,Contact_24faf233,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2025-01-06,2025-01-06
0c91ca83e904f345f397322f87802bd6314b4fcce5840594277e85e00b846260,,69745,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-06,2025-01-06
c7f2bae4c4657f3c70402a25a2834e7302483a11f57b2bd73120a1630974b87b,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,69741,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2025-01-06,2025-01-06
feca48c62c7af790834297b15ec6ebfd70de528e5bdd64c6235fc11e38eefa39,b02f7a0217e39098bc53f67572ff2d12ee421606b089b8e7673356d4b9086509,69768,Contact_ad7d6314,GVD,Duplicate,Undefined,Module Affected: Graphics,Undefined,Normal,Undefined,Other,Inspection Results,Software,2025-01-06,2025-01-06
aeb75991b3c6512a9a0045ad2ce167f33651702a38a2f10c6158ab551c143f57,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,69734,Contact_898aa157,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-06,2025-01-06
7f3f4964a9403552486c88df8be4c55b9b63e224295f2e32d34b83860f775453,b02f7a0217e39098bc53f67572ff2d12ee421606b089b8e7673356d4b9086509,69769,Contact_ad7d6314,GVD,Duplicate,Undefined,Module Affected: Graphics,Undefined,Normal,Undefined,Other,Inspection Results,Software,2025-01-06,2025-01-06
123aca11adda0ce710114c98fc2d909345f5858e2da8c09fad8b8d9ff36830a2,,69738,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-06,2025-01-06
e5a2f2de61d23957334cc07d9c0bc84d0c89b79b9ce68c7a988e1c1c9c9e3c83,67be5e5fffc7747def4453e598cf431e687639b1dfba6743a55208b7f1494d50,69721,Contact_f02dfb7d,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2025-01-06,2025-01-06
b16f41e515eaca3b00ad9f0b07b8bc48d0c93ac300ab28dfd8b47a3412c23fac,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,69759,Contact_898aa157,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-06,2025-01-06
42c3f4621366d650a998651bae7131066cb8464c46ce399ef70a5977c207b2ac,53d09b7d8edd23e0421c7c0c8618aeef76e44a7277f4658753632669371cda9c,69733,Contact_24faf233,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-06,2025-01-06
7e6a47dfcc2e9ffbd8040c412b2f04135edcf2e0f26f4eb43cb88233ec2ba9d2,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,69761,Contact_f2299f76,Other,New,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-06,
5f740224cb1fe3b8ccc3c0822be520d102ba6e59397b549abded321f6df36655,87e00694be7ab024afbfab237a33216c128699f825e73750187d054f1cf12ec1,69728,Contact_e2737240,Verify Enterprise,Closed,Done,Trial,Undefined,Normal,Medium,Other,License Activation,Licensing,2025-01-06,2025-01-06
e1d0861b8acf9964fce258d949048f6501a7035f507c5eaf297f07737f45abb8,df93e031a78216e12fe28a917b01ef6c9e52b4a6fa62340f77ac901d250faeba,69740,Contact_031796a3,GVD,Waiting On Customer,Undefined,Module Affected: Graphics,Undefined,Normal,Medium,Other,Crash,Software,2025-01-06,
b0355566b11ff66e2a6e3e4ef94e37dc04a948e9ff524a9b13866427b95fdde2,b450080a18d3cec98e91f258d3d7e47c9d101d464d2f93e37988b63ac38217e0,69760,Contact_d3c738cf,Verify,Closed,Done,Trial,Undefined,Normal,Medium,Other,License Activation,Licensing,2025-01-06,2025-01-06
863d6d58ec548694766617b127e89e5065d89c08c0a3d62c27dc15de51d76194,6706a8a42330d78a43333e1970846b62e29e8255046af4e448f17b9f66082481,69750,Contact_f02dfb7d,Verify,Waiting for 3rd Party,Undefined,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2025-01-06,
c39bf7b8d22bf70ffc109fee0e07e6737bf0b9b8fb8cc6929bd50cf5b12c6fb2,,69747,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-06,2025-01-06
dfef895d0086afa73e0fcf5a62f4d1ae387de5635aa592fb7322f45e005c928a,1254e1a0d4f138d43d60f9d8a7952a912ac6b539844a85f771de912dd95add38,69758,Contact_edf7784e,Verify Enterprise,Closed,Done,Modification,Undefined,Normal,Low,Other,License Activation,Licensing,2025-01-06,2025-01-07
844002aca023ee62c081bf584d9d3cd60d7fd514e8465b9b9ad4fb358bcc1eae,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,69762,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2025-01-06,2025-01-06
216d403a82362ab7e998b1fbb104eb1ead4189e276f594c231c022c4e38d8495,9f4e31d8e23e4ecebce8bdaa3411b3f43420467d2e7cd60d74521013fee9238a,69756,Contact_a207669a,GVD,Closed,Fixed,Database,Undefined,Normal,Medium,Other,Software Performance,Software,2025-01-06,2025-01-07
7ace1157863f04b8c8335d192e2df69ccb95bb754e9d7e8769a7fce81b0b359e,d63e8cb0873b1ff874a30557bbe1fc3f9395285da435e56027cff5f46c4fe02c,69771,Contact_c4ede4b9,Verify,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2025-01-06,2025-01-06
8966f2b77a0973c1b8913aeb19aab5fc779cec296c577b0b9b6b4c355ed9a20c,a6b6a3deac72bfbd98608d35a5c4d165e05ff0a89debb281b35fcaa665e47a8d,69743,Contact_6cb3eaac,Verify,Waiting On Customer,Undefined,Module Affected: Spelling,Undefined,Normal,Medium,Other,Software Performance,Software,2025-01-06,
16250498578ee79f0c4ca445b8e0a7640402c111d266b4d846c36d103deb9e4f,1254e1a0d4f138d43d60f9d8a7952a912ac6b539844a85f771de912dd95add38,69766,Contact_edf7784e,Verify Enterprise,Closed,Done,Modification,Undefined,Normal,Low,Other,License Activation,Licensing,2025-01-06,2025-01-06
6e367a8b26cae4ab00a1a182457a0e6ead48722aee3a1fe4e64cd028dc741826,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,69731,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2025-01-06,2025-01-06
32cd02301ef9dbca036338707e780a9ed9439eaf16b1d21f83e1e2e768a5a7b1,21f77c22b9a3ac14d74d2f319c87f2ca2054ee04a641f9fdf382d18e3600c151,69730,Contact_ba38a4f8,Verify,Closed,Done,Report,Undefined,Normal,Medium,Other,Software Question,Software,2025-01-06,2025-01-07
4cca9fcabbc32ffa34fd120f4955599708f469bf72e3d807253da43952aeea23,c5836c1b328c50144caa14e0f65b55ed996708ed5a7a9421122acf1d8adc2378,69751,Contact_c4ede4b9,GVD,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2025-01-06,2025-01-06
8b50692dacd5d228fd8f6a5c2806abcf2da334e13fcbad892f7ca759a3b8ebe9,a6b6a3deac72bfbd98608d35a5c4d165e05ff0a89debb281b35fcaa665e47a8d,69770,Contact_182256d0,Verify,Closed,Fixed,Module Affected: Spelling,Undefined,Normal,Medium,Other,Software Performance,Software,2025-01-06,2025-01-08
377521d146128a652cd5c18bf0977bf0e5e4e30beaf9dccbacc0f626830a988f,,69748,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-06,2025-01-06
4f9acfd6177a18bdee4495c7302ab6f599636768c0a262d44dd95a0bf6ae6089,,69723,Contact_f02dfb7d,Other,New,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-06,
c6097cfd5e4bd491bcccf62d187fc51e9244a9e6b83fc5c74c4afc587d06db5e,53d09b7d8edd23e0421c7c0c8618aeef76e44a7277f4658753632669371cda9c,69753,Contact_24faf233,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2025-01-06,2025-01-06
76a884ee8334cb321f8af7f8854e6c4037e30824eb93b5709de2a086fa1dd552,16c54b322ab6fe2cf95f419c02a3eba4a37d6e156b85fcc6ab7ff35054350034,69736,Contact_6cde7782,GVD,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2025-01-06,2025-01-06
1e7439a6f0de6769685f843cfcd3c319d8fa0e914cbc8bca8926a876c1c1fe20,c29d20d86a118742713cf1e8ac400899818c854993b0189ff4d3d4cd623541e4,69754,Contact_2bd0cfe2,GVD,Duplicate,Undefined,Other,Undefined,Normal,Undefined,Other,Software Question,Software,2025-01-06,2025-01-06
52fe637df0afe4c15f91c94ec93ef6418661504cf6d1b756592d72fe0871183b,cf180784721f47218c4479071e2d100750e58e12434453ff64ef8a1d0b847a02,69767,Contact_7d08ed56,GVD,Duplicate,Undefined,Full,Undefined,Normal,Undefined,Other,License Activation,Licensing,2025-01-06,2025-01-06
9d133121da734d571b90171f40e204ca3c2098cb8ba17f6c4ab1b63e74fa6560,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,69746,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2025-01-06,2025-01-06
6a60bcee388042b64a08482a96eeaf2c0dd9bf265cdd3a6bc3fce2f6e27195e3,642f2f83217ba12129d058b9960b714727563320c8cca59c6abd2aebeeb95904,69742,Contact_f2fd279a,GVW,Closed,Fixed,Module Affected: Text,Undefined,Normal,Medium,Other,Software Performance,Software,2025-01-06,2025-01-06
fe33c1116cab53152000197126f5d35c11b8ac171a89349d63b428b555d3af44,53d09b7d8edd23e0421c7c0c8618aeef76e44a7277f4658753632669371cda9c,69727,Contact_24faf233,Not a Support Case,Waiting On Customer,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2025-01-06,
